Date,Time,Currency,Buy,Sell
2026-07-01,17:25:45,EUR,139.0799,141.7362
2026-07-01,17:45:33,EUR,139.0799,141.7362
2026-07-01,20:01:45,EUR,139.0799,141.7362
2026-07-01,20:48:13,EUR,139.0799,141.7362
